 format: day,hour,forecast,value  location:53_114 Start : 20210501 
 1,0200,+4,285.000000 
 1,0200,+7,293.000000 
 1,0200,+10,324.000000 
 1,0200,+13,317.000000 
 1,0200,+16,325.000000 
 1,0200,+19,326.000000 
 1,0200,+22,332.000000 
 1,0200,+25,328.000000 
 1,0200,+28,311.000000 
 1,0200,+31,297.000000 
 1,0200,+34,258.000000 
 1,0200,+37,241.000000 
 1,0200,+40,236.000000 
 1,0200,+43,211.000000 
 1,0200,+46,227.000000 
 1,0200,+49,246.000000 
 1,0200,+52,240.000000 
 1,0200,+55,230.000000 
 1,0200,+58,183.000000 
 1,0200,+61,133.000000 
 1,0500,+4,293.000000 
 1,0500,+7,324.000000 
 1,0500,+10,317.000000 
 1,0500,+13,325.000000 
 1,0500,+16,326.000000 
 1,0500,+19,332.000000 
 1,0500,+22,328.000000 
 1,0500,+25,311.000000 
 1,0500,+28,297.000000 
 1,0500,+31,258.000000 
 1,0500,+34,241.000000 
 1,0500,+37,236.000000 
 1,0500,+40,211.000000 
 1,0500,+43,227.000000 
 1,0500,+46,246.000000 
 1,0500,+49,240.000000 
 1,0500,+52,230.000000 
 1,0500,+55,183.000000 
 1,0500,+58,133.000000 
 1,0800,+4,326.000000 
 1,0800,+7,320.000000 
 1,0800,+10,316.000000 
 1,0800,+13,325.000000 
 1,0800,+16,14.000000 
 1,0800,+19,339.000000 
 1,0800,+22,333.000000 
 1,0800,+25,320.000000 
 1,0800,+28,270.000000 
 1,0800,+31,265.000000 
 1,0800,+34,232.000000 
 1,0800,+37,199.000000 
 1,0800,+40,208.000000 
 1,0800,+43,250.000000 
 1,0800,+46,240.000000 
 1,0800,+49,224.000000 
 1,0800,+52,183.000000 
 1,0800,+55,162.000000 
 1,1100,+4,320.000000 
 1,1100,+7,316.000000 
 1,1100,+10,325.000000 
 1,1100,+13,14.000000 
 1,1100,+16,339.000000 
 1,1100,+19,333.000000 
 1,1100,+22,320.000000 
 1,1100,+25,270.000000 
 1,1100,+28,265.000000 
 1,1100,+31,232.000000 
 1,1100,+34,199.000000 
 1,1100,+37,208.000000 
 1,1100,+40,250.000000 
 1,1100,+43,240.000000 
 1,1100,+46,224.000000 
 1,1100,+49,183.000000 
 1,1100,+52,162.000000 
 1,1400,+4,316.000000 
 1,1400,+7,325.000000 
 1,1400,+10,14.000000 
 1,1400,+13,339.000000 
 1,1400,+16,333.000000 
 1,1400,+19,320.000000 
 1,1400,+22,270.000000 
 1,1400,+25,265.000000 
 1,1400,+28,232.000000 
 1,1400,+31,199.000000 
 1,1400,+34,208.000000 
 1,1400,+37,250.000000 
 1,1400,+40,240.000000 
 1,1400,+43,224.000000 
 1,1400,+46,183.000000 
 1,1400,+49,162.000000 
 1,1700,+4,325.000000 
 1,1700,+7,14.000000 
 1,1700,+10,339.000000 
 1,1700,+13,333.000000 
 1,1700,+16,320.000000 
 1,1700,+19,270.000000 
 1,1700,+22,265.000000 
 1,1700,+25,232.000000 
 1,1700,+28,199.000000 
 1,1700,+31,208.000000 
 1,1700,+34,250.000000 
 1,1700,+37,240.000000 
 1,1700,+40,224.000000 
 1,1700,+43,183.000000 
 1,1700,+46,162.000000 
 1,2000,+4,358.000000 
 1,2000,+7,337.000000 
 1,2000,+10,320.000000 
 1,2000,+13,306.000000 
 1,2000,+16,273.000000 
 1,2000,+19,261.000000 
 1,2000,+22,255.000000 
 1,2000,+25,195.000000 
 1,2000,+28,197.000000 
 1,2000,+31,241.000000 
 1,2000,+34,237.000000 
 1,2000,+37,213.000000 
 1,2000,+40,167.000000 
 1,2000,+43,141.000000 
 1,2000,+46,142.000000 
 1,2000,+49,157.000000 
 1,2000,+52,193.000000 
 1,2000,+55,199.000000 
