 format: day,hour,forecast,value  location:102_83 Start : 20210301 
 1,0200,+4,186.000000 
 1,0200,+7,195.000000 
 1,0200,+10,6.000000 
 1,0200,+13,15.000000 
 1,0200,+16,9.000000 
 1,0200,+19,6.000000 
 1,0200,+22,14.000000 
 1,0200,+25,9.000000 
 1,0200,+28,14.000000 
 1,0200,+31,19.000000 
 1,0200,+34,17.000000 
 1,0200,+37,13.000000 
 1,0200,+40,354.000000 
 1,0200,+43,352.000000 
 1,0200,+46,44.000000 
 1,0200,+49,83.000000 
 1,0200,+52,111.000000 
 1,0200,+55,122.000000 
 1,0200,+58,131.000000 
 1,0200,+61,188.000000 
 1,0500,+4,195.000000 
 1,0500,+7,6.000000 
 1,0500,+10,15.000000 
 1,0500,+13,9.000000 
 1,0500,+16,6.000000 
 1,0500,+19,14.000000 
 1,0500,+22,9.000000 
 1,0500,+25,14.000000 
 1,0500,+28,19.000000 
 1,0500,+31,17.000000 
 1,0500,+34,13.000000 
 1,0500,+37,354.000000 
 1,0500,+40,352.000000 
 1,0500,+43,44.000000 
 1,0500,+46,83.000000 
 1,0500,+49,111.000000 
 1,0500,+52,122.000000 
 1,0500,+55,131.000000 
 1,0500,+58,188.000000 
 1,0800,+4,33.000000 
 1,0800,+7,14.000000 
 1,0800,+10,5.000000 
 1,0800,+13,6.000000 
 1,0800,+16,11.000000 
 1,0800,+19,6.000000 
 1,0800,+22,13.000000 
 1,0800,+25,19.000000 
 1,0800,+28,17.000000 
 1,0800,+31,358.000000 
 1,0800,+34,340.000000 
 1,0800,+37,344.000000 
 1,0800,+40,29.000000 
 1,0800,+43,79.000000 
 1,0800,+46,110.000000 
 1,0800,+49,113.000000 
 1,0800,+52,117.000000 
 1,0800,+55,107.000000 
 1,1100,+4,14.000000 
 1,1100,+7,5.000000 
 1,1100,+10,6.000000 
 1,1100,+13,11.000000 
 1,1100,+16,6.000000 
 1,1100,+19,13.000000 
 1,1100,+22,19.000000 
 1,1100,+25,17.000000 
 1,1100,+28,358.000000 
 1,1100,+31,340.000000 
 1,1100,+34,344.000000 
 1,1100,+37,29.000000 
 1,1100,+40,79.000000 
 1,1100,+43,110.000000 
 1,1100,+46,113.000000 
 1,1100,+49,117.000000 
 1,1100,+52,107.000000 
 1,1400,+4,5.000000 
 1,1400,+7,6.000000 
 1,1400,+10,11.000000 
 1,1400,+13,6.000000 
 1,1400,+16,13.000000 
 1,1400,+19,19.000000 
 1,1400,+22,17.000000 
 1,1400,+25,358.000000 
 1,1400,+28,340.000000 
 1,1400,+31,344.000000 
 1,1400,+34,29.000000 
 1,1400,+37,79.000000 
 1,1400,+40,110.000000 
 1,1400,+43,113.000000 
 1,1400,+46,117.000000 
 1,1400,+49,107.000000 
 1,1700,+4,6.000000 
 1,1700,+7,11.000000 
 1,1700,+10,6.000000 
 1,1700,+13,13.000000 
 1,1700,+16,19.000000 
 1,1700,+19,17.000000 
 1,1700,+22,358.000000 
 1,1700,+25,340.000000 
 1,1700,+28,344.000000 
 1,1700,+31,29.000000 
 1,1700,+34,79.000000 
 1,1700,+37,110.000000 
 1,1700,+40,113.000000 
 1,1700,+43,117.000000 
 1,1700,+46,107.000000 
 1,2000,+4,7.000000 
 1,2000,+7,4.000000 
 1,2000,+10,16.000000 
 1,2000,+13,20.000000 
 1,2000,+16,16.000000 
 1,2000,+19,358.000000 
 1,2000,+22,344.000000 
 1,2000,+25,327.000000 
 1,2000,+28,29.000000 
 1,2000,+31,78.000000 
 1,2000,+34,101.000000 
 1,2000,+37,93.000000 
 1,2000,+40,85.000000 
 1,2000,+43,75.000000 
 1,2000,+46,59.000000 
 1,2000,+49,324.000000 
 1,2000,+52,342.000000 
 1,2000,+55,184.000000 
 1,2000,+58,188.000000 
 1,2000,+61,197.000000 
 1,2000,+64,297.000000 
 1,2000,+67,306.000000 
 1,2300,+4,4.000000 
 1,2300,+7,16.000000 
 1,2300,+10,20.000000 
 1,2300,+13,16.000000 
 1,2300,+16,358.000000 
 1,2300,+19,344.000000 
 1,2300,+22,327.000000 
 1,2300,+25,29.000000 
 1,2300,+28,78.000000 
 1,2300,+31,101.000000 
 1,2300,+34,93.000000 
 1,2300,+37,85.000000 
 1,2300,+40,75.000000 
 1,2300,+43,59.000000 
 1,2300,+46,324.000000 
 1,2300,+49,342.000000 
 1,2300,+52,184.000000 
 1,2300,+55,188.000000 
 1,2300,+58,197.000000 
 1,2300,+61,297.000000 
 1,2300,+64,306.000000 
 2,0200,+4,16.000000 
 2,0200,+7,20.000000 
 2,0200,+10,16.000000 
 2,0200,+13,358.000000 
 2,0200,+16,344.000000 
 2,0200,+19,327.000000 
 2,0200,+22,29.000000 
 2,0200,+25,78.000000 
 2,0200,+28,101.000000 
 2,0200,+31,93.000000 
 2,0200,+34,85.000000 
 2,0200,+37,75.000000 
 2,0200,+40,59.000000 
 2,0200,+43,324.000000 
 2,0200,+46,342.000000 
 2,0200,+49,184.000000 
 2,0200,+52,188.000000 
 2,0200,+55,197.000000 
 2,0200,+58,297.000000 
 2,0200,+61,306.000000 
 2,0500,+4,20.000000 
 2,0500,+7,16.000000 
 2,0500,+10,358.000000 
 2,0500,+13,344.000000 
 2,0500,+16,327.000000 
 2,0500,+19,29.000000 
 2,0500,+22,78.000000 
 2,0500,+25,101.000000 
 2,0500,+28,93.000000 
 2,0500,+31,85.000000 
 2,0500,+34,75.000000 
 2,0500,+37,59.000000 
 2,0500,+40,324.000000 
 2,0500,+43,342.000000 
 2,0500,+46,184.000000 
 2,0500,+49,188.000000 
 2,0500,+52,197.000000 
 2,0500,+55,297.000000 
 2,0500,+58,306.000000 
 2,0800,+4,20.000000 
 2,0800,+7,15.000000 
 2,0800,+10,355.000000 
 2,0800,+13,323.000000 
 2,0800,+16,34.000000 
 2,0800,+19,90.000000 
 2,0800,+22,112.000000 
 2,0800,+25,114.000000 
 2,0800,+28,105.000000 
 2,0800,+31,96.000000 
 2,0800,+34,14.000000 
 2,0800,+37,349.000000 
 2,0800,+40,45.000000 
 2,0800,+43,189.000000 
 2,0800,+46,183.000000 
 2,0800,+49,158.000000 
 2,0800,+52,112.000000 
 2,0800,+55,19.000000 
 2,1100,+4,15.000000 
 2,1100,+7,355.000000 
 2,1100,+10,323.000000 
 2,1100,+13,34.000000 
 2,1100,+16,90.000000 
 2,1100,+19,112.000000 
 2,1100,+22,114.000000 
 2,1100,+25,105.000000 
 2,1100,+28,96.000000 
 2,1100,+31,14.000000 
 2,1100,+34,349.000000 
 2,1100,+37,45.000000 
 2,1100,+40,189.000000 
 2,1100,+43,183.000000 
