 format: day,hour,forecast,value  location:53_114 Start : 20210601 
 2,0500,+52,21.000000 
 2,0500,+55,18.000000 
 2,0500,+58,17.000000 
 2,0800,+4,21.000000 
 2,0800,+7,19.000000 
 2,0800,+10,18.000000 
 2,0800,+13,17.000000 
 2,0800,+16,19.000000 
 2,0800,+19,20.000000 
 2,0800,+22,19.000000 
 2,0800,+25,19.000000 
 2,0800,+28,17.000000 
 2,0800,+31,17.000000 
 2,0800,+34,15.000000 
 2,0800,+37,14.000000 
 2,0800,+40,18.000000 
 2,0800,+43,23.000000 
 2,0800,+46,24.000000 
 2,0800,+49,21.000000 
 2,0800,+52,17.000000 
 2,0800,+55,17.000000 
 2,1100,+4,19.000000 
 2,1100,+7,18.000000 
 2,1100,+10,17.000000 
 2,1100,+13,19.000000 
 2,1100,+16,20.000000 
 2,1100,+19,19.000000 
 2,1100,+22,19.000000 
 2,1100,+25,17.000000 
 2,1100,+28,17.000000 
 2,1100,+31,15.000000 
 2,1100,+34,14.000000 
 2,1100,+37,18.000000 
 2,1100,+40,23.000000 
 2,1100,+43,24.000000 
 2,1100,+46,21.000000 
 2,1100,+49,17.000000 
 2,1100,+52,17.000000 
 2,1400,+4,18.000000 
 2,1400,+7,17.000000 
 2,1400,+10,19.000000 
 2,1400,+13,20.000000 
 2,1400,+16,19.000000 
 2,1400,+19,19.000000 
 2,1400,+22,17.000000 
 2,1400,+25,17.000000 
 2,1400,+28,15.000000 
 2,1400,+31,14.000000 
 2,1400,+34,18.000000 
 2,1400,+37,23.000000 
 2,1400,+40,24.000000 
 2,1400,+43,21.000000 
 2,1400,+46,17.000000 
 2,1400,+49,17.000000 
 2,1700,+4,17.000000 
 2,1700,+7,19.000000 
 2,1700,+10,20.000000 
 2,1700,+13,19.000000 
 2,1700,+16,19.000000 
 2,1700,+19,17.000000 
 2,1700,+22,17.000000 
 2,1700,+25,15.000000 
 2,1700,+28,14.000000 
 2,1700,+31,18.000000 
 2,1700,+34,23.000000 
 2,1700,+37,24.000000 
 2,1700,+40,21.000000 
 2,1700,+43,17.000000 
 2,1700,+46,17.000000 
 2,2000,+4,21.000000 
 2,2000,+7,20.000000 
 2,2000,+10,19.000000 
 2,2000,+13,18.000000 
 2,2000,+16,17.000000 
 2,2000,+19,16.000000 
 2,2000,+22,15.000000 
 2,2000,+25,14.000000 
 2,2000,+28,18.000000 
 2,2000,+31,23.000000 
 2,2000,+34,24.000000 
 2,2000,+37,21.000000 
 2,2000,+40,17.000000 
 2,2000,+43,17.000000 
 2,2000,+46,16.000000 
 2,2000,+49,16.000000 
 2,2000,+52,20.000000 
 2,2000,+55,24.000000 
 2,2000,+58,25.000000 
 2,2000,+61,22.000000 
 2,2000,+64,19.000000 
 2,2000,+67,18.000000 
 2,2300,+4,20.000000 
 2,2300,+7,19.000000 
 2,2300,+10,18.000000 
 2,2300,+13,17.000000 
 2,2300,+16,16.000000 
 2,2300,+19,15.000000 
 2,2300,+22,14.000000 
 2,2300,+25,18.000000 
 2,2300,+28,23.000000 
 2,2300,+31,24.000000 
 2,2300,+34,21.000000 
 2,2300,+37,17.000000 
 2,2300,+40,17.000000 
 2,2300,+43,16.000000 
 2,2300,+46,16.000000 
 2,2300,+49,20.000000 
 2,2300,+52,24.000000 
 2,2300,+55,25.000000 
 2,2300,+58,22.000000 
 2,2300,+61,19.000000 
 2,2300,+64,18.000000 
 3,0200,+4,19.000000 
 3,0200,+7,18.000000 
 3,0200,+10,17.000000 
 3,0200,+13,16.000000 
 3,0200,+16,15.000000 
 3,0200,+19,14.000000 
 3,0200,+22,18.000000 
 3,0200,+25,23.000000 
 3,0200,+28,24.000000 
 3,0200,+31,21.000000 
 3,0200,+34,17.000000 
 3,0200,+37,17.000000 
 3,0200,+40,16.000000 
 3,0200,+43,16.000000 
 3,0200,+46,20.000000 
 3,0200,+49,24.000000 
 3,0200,+52,25.000000 
 3,0200,+55,22.000000 
 3,0200,+58,19.000000 
 3,0200,+61,18.000000 
 3,0500,+4,18.000000 
 3,0500,+7,17.000000 
 3,0500,+10,16.000000 
 3,0500,+13,15.000000 
 3,0500,+16,14.000000 
 3,0500,+19,18.000000 
 3,0500,+22,23.000000 
 3,0500,+25,24.000000 
 3,0500,+28,21.000000 
 3,0500,+31,17.000000 
 3,0500,+34,17.000000 
 3,0500,+37,16.000000 
 3,0500,+40,16.000000 
 3,0500,+43,20.000000 
 3,0500,+46,24.000000 
 3,0500,+49,25.000000 
 3,0500,+52,22.000000 
 3,0500,+55,19.000000 
 3,0500,+58,18.000000 
 3,0800,+4,17.000000 
 3,0800,+7,16.000000 
 3,0800,+10,14.000000 
 3,0800,+13,13.000000 
 3,0800,+16,17.000000 
 3,0800,+19,23.000000 
 3,0800,+22,24.000000 
 3,0800,+25,22.000000 
 3,0800,+28,18.000000 
 3,0800,+31,17.000000 
 3,0800,+34,16.000000 
 3,0800,+37,16.000000 
 3,0800,+40,21.000000 
 3,0800,+43,24.000000 
 3,0800,+46,25.000000 
 3,0800,+49,22.000000 
 3,0800,+52,19.000000 
 3,0800,+55,18.000000 
 3,1100,+4,16.000000 
 3,1100,+7,14.000000 
 3,1100,+10,13.000000 
 3,1100,+13,17.000000 
 3,1100,+16,23.000000 
 3,1100,+19,24.000000 
 3,1100,+22,22.000000 
 3,1100,+25,18.000000 
 3,1100,+28,17.000000 
 3,1100,+31,16.000000 
 3,1100,+34,16.000000 
 3,1100,+37,21.000000 
 3,1100,+40,24.000000 
 3,1100,+43,25.000000 
 3,1100,+46,22.000000 
 3,1100,+49,19.000000 
 3,1100,+52,18.000000 
 3,1400,+4,14.000000 
 3,1400,+7,13.000000 
 3,1400,+10,17.000000 
 3,1400,+13,23.000000 
 3,1400,+16,24.000000 
 3,1400,+19,22.000000 
 3,1400,+22,18.000000 
 3,1400,+25,17.000000 
 3,1400,+28,16.000000 
 3,1400,+31,16.000000 
 3,1400,+34,21.000000 
 3,1400,+37,24.000000 
 3,1400,+40,25.000000 
 3,1400,+43,22.000000 
 3,1400,+46,19.000000 
 3,1400,+49,18.000000 
 3,1700,+4,13.000000 
 3,1700,+7,17.000000 
 3,1700,+10,23.000000 
 3,1700,+13,24.000000 
 3,1700,+16,22.000000 
 3,1700,+19,18.000000 
 3,1700,+22,17.000000 
 3,1700,+25,16.000000 
 3,1700,+28,16.000000 
 3,1700,+31,21.000000 
 3,1700,+34,24.000000 
 3,1700,+37,25.000000 
 3,1700,+40,22.000000 
 3,1700,+43,19.000000 
 3,1700,+46,18.000000 
 3,2000,+4,18.000000 
 3,2000,+7,23.000000 
 3,2000,+10,25.000000 
 3,2000,+13,22.000000 
 3,2000,+16,18.000000 
 3,2000,+19,17.000000 
 3,2000,+22,16.000000 
 3,2000,+25,16.000000 
 3,2000,+28,21.000000 
 3,2000,+31,24.000000 
 3,2000,+34,25.000000 
 3,2000,+37,23.000000 
