 format: day,hour,forecast,value  location:102_83 Start : 20210101 
 1,0200,+4,272.000000 
 1,0200,+7,309.000000 
 1,0200,+10,287.000000 
 1,0200,+13,268.000000 
 1,0200,+16,312.000000 
 1,0200,+19,323.000000 
 1,0200,+22,315.000000 
 1,0200,+25,314.000000 
 1,0200,+28,312.000000 
 1,0200,+31,309.000000 
 1,0200,+34,299.000000 
 1,0200,+37,304.000000 
 1,0200,+40,306.000000 
 1,0200,+43,309.000000 
 1,0200,+46,307.000000 
 1,0200,+49,307.000000 
 1,0200,+52,310.000000 
 1,0200,+55,306.000000 
 1,0200,+58,306.000000 
 1,0200,+61,311.000000 
 1,0500,+4,309.000000 
 1,0500,+7,287.000000 
 1,0500,+10,268.000000 
 1,0500,+13,312.000000 
 1,0500,+16,323.000000 
 1,0500,+19,315.000000 
 1,0500,+22,314.000000 
 1,0500,+25,312.000000 
 1,0500,+28,309.000000 
 1,0500,+31,299.000000 
 1,0500,+34,304.000000 
 1,0500,+37,306.000000 
 1,0500,+40,309.000000 
 1,0500,+43,307.000000 
 1,0500,+46,307.000000 
 1,0500,+49,310.000000 
 1,0500,+52,306.000000 
 1,0500,+55,306.000000 
 1,0500,+58,311.000000 
 1,0800,+4,287.000000 
 1,0800,+7,270.000000 
 1,0800,+10,314.000000 
 1,0800,+13,316.000000 
 1,0800,+16,314.000000 
 1,0800,+19,299.000000 
 1,0800,+22,315.000000 
 1,0800,+25,306.000000 
 1,0800,+28,307.000000 
 1,0800,+31,306.000000 
 1,0800,+34,297.000000 
 1,0800,+37,308.000000 
 1,0800,+40,313.000000 
 1,0800,+43,311.000000 
 1,0800,+46,308.000000 
 1,0800,+49,301.000000 
 1,0800,+52,305.000000 
 1,0800,+55,311.000000 
 1,1100,+4,270.000000 
 1,1100,+7,314.000000 
 1,1100,+10,316.000000 
 1,1100,+13,314.000000 
 1,1100,+16,299.000000 
 1,1100,+19,315.000000 
 1,1100,+22,306.000000 
 1,1100,+25,307.000000 
 1,1100,+28,306.000000 
 1,1100,+31,297.000000 
 1,1100,+34,308.000000 
 1,1100,+37,313.000000 
 1,1100,+40,311.000000 
 1,1100,+43,308.000000 
 1,1100,+46,301.000000 
 1,1100,+49,305.000000 
 1,1100,+52,311.000000 
 1,1400,+4,314.000000 
 1,1400,+7,316.000000 
 1,1400,+10,314.000000 
 1,1400,+13,299.000000 
 1,1400,+16,315.000000 
 1,1400,+19,306.000000 
 1,1400,+22,307.000000 
 1,1400,+25,306.000000 
 1,1400,+28,297.000000 
 1,1400,+31,308.000000 
 1,1400,+34,313.000000 
 1,1400,+37,311.000000 
 1,1400,+40,308.000000 
 1,1400,+43,301.000000 
 1,1400,+46,305.000000 
 1,1400,+49,311.000000 
 1,1700,+4,316.000000 
 1,1700,+7,314.000000 
 1,1700,+10,299.000000 
 1,1700,+13,315.000000 
 1,1700,+16,306.000000 
 1,1700,+19,307.000000 
 1,1700,+22,306.000000 
 1,1700,+25,297.000000 
 1,1700,+28,308.000000 
 1,1700,+31,313.000000 
 1,1700,+34,311.000000 
 1,1700,+37,308.000000 
 1,1700,+40,301.000000 
 1,1700,+43,305.000000 
 1,1700,+46,311.000000 
 1,2000,+4,316.000000 
 1,2000,+7,304.000000 
 1,2000,+10,308.000000 
 1,2000,+13,295.000000 
 1,2000,+16,301.000000 
 1,2000,+19,313.000000 
 1,2000,+22,298.000000 
 1,2000,+25,308.000000 
 1,2000,+28,314.000000 
 1,2000,+31,309.000000 
 1,2000,+34,308.000000 
 1,2000,+37,302.000000 
 1,2000,+40,307.000000 
 1,2000,+43,304.000000 
 1,2000,+46,305.000000 
 1,2000,+49,315.000000 
 1,2000,+52,322.000000 
 1,2000,+55,333.000000 
 1,2000,+58,338.000000 
 1,2000,+61,333.000000 
 1,2000,+64,286.000000 
 1,2000,+67,275.000000 
 1,2300,+4,304.000000 
 1,2300,+7,308.000000 
 1,2300,+10,295.000000 
 1,2300,+13,301.000000 
 1,2300,+16,313.000000 
 1,2300,+19,298.000000 
 1,2300,+22,308.000000 
 1,2300,+25,314.000000 
 1,2300,+28,309.000000 
 1,2300,+31,308.000000 
 1,2300,+34,302.000000 
 1,2300,+37,307.000000 
 1,2300,+40,304.000000 
 1,2300,+43,305.000000 
 1,2300,+46,315.000000 
 1,2300,+49,322.000000 
 1,2300,+52,333.000000 
 1,2300,+55,338.000000 
 1,2300,+58,333.000000 
 1,2300,+61,286.000000 
 1,2300,+64,275.000000 
 2,0200,+4,308.000000 
 2,0200,+7,295.000000 
 2,0200,+10,301.000000 
 2,0200,+13,313.000000 
 2,0200,+16,298.000000 
 2,0200,+19,308.000000 
 2,0200,+22,314.000000 
 2,0200,+25,309.000000 
 2,0200,+28,308.000000 
 2,0200,+31,302.000000 
 2,0200,+34,307.000000 
 2,0200,+37,304.000000 
 2,0200,+40,305.000000 
 2,0200,+43,315.000000 
 2,0200,+46,322.000000 
 2,0200,+49,333.000000 
 2,0200,+52,338.000000 
 2,0200,+55,333.000000 
 2,0200,+58,286.000000 
 2,0200,+61,275.000000 
 2,0500,+4,295.000000 
 2,0500,+7,301.000000 
 2,0500,+10,313.000000 
 2,0500,+13,298.000000 
 2,0500,+16,308.000000 
 2,0500,+19,314.000000 
 2,0500,+22,309.000000 
 2,0500,+25,308.000000 
 2,0500,+28,302.000000 
 2,0500,+31,307.000000 
 2,0500,+34,304.000000 
 2,0500,+37,305.000000 
 2,0500,+40,315.000000 
 2,0500,+43,322.000000 
 2,0500,+46,333.000000 
 2,0500,+49,338.000000 
 2,0500,+52,333.000000 
 2,0500,+55,286.000000 
 2,0500,+58,275.000000 
 2,0800,+4,297.000000 
 2,0800,+7,303.000000 
 2,0800,+10,307.000000 
 2,0800,+13,318.000000 
 2,0800,+16,314.000000 
 2,0800,+19,313.000000 
 2,0800,+22,311.000000 
 2,0800,+25,292.000000 
 2,0800,+28,285.000000 
