 format: day,hour,forecast,value  location:102_83 Start : 20210601 
 1,0200,+4,147.000000 
 1,0200,+7,151.000000 
 1,0200,+10,189.000000 
 1,0200,+13,205.000000 
 1,0200,+16,212.000000 
 1,0200,+19,270.000000 
 1,0200,+22,351.000000 
 1,0200,+25,114.000000 
 1,0200,+28,124.000000 
 1,0200,+31,166.000000 
 1,0200,+34,156.000000 
 1,0200,+37,169.000000 
 1,0200,+40,193.000000 
 1,0200,+43,171.000000 
 1,0200,+46,156.000000 
 1,0200,+49,164.000000 
 1,0200,+52,160.000000 
 1,0200,+55,179.000000 
 1,0200,+58,213.000000 
 1,0200,+61,292.000000 
 1,0500,+4,151.000000 
 1,0500,+7,189.000000 
 1,0500,+10,205.000000 
 1,0500,+13,212.000000 
 1,0500,+16,270.000000 
 1,0500,+19,351.000000 
 1,0500,+22,114.000000 
 1,0500,+25,124.000000 
 1,0500,+28,166.000000 
 1,0500,+31,156.000000 
 1,0500,+34,169.000000 
 1,0500,+37,193.000000 
 1,0500,+40,171.000000 
 1,0500,+43,156.000000 
 1,0500,+46,164.000000 
 1,0500,+49,160.000000 
 1,0500,+52,179.000000 
 1,0500,+55,213.000000 
 1,0500,+58,292.000000 
 1,0800,+4,180.000000 
 1,0800,+7,197.000000 
 1,0800,+10,222.000000 
 1,0800,+13,219.000000 
 1,0800,+16,180.000000 
 1,0800,+19,128.000000 
 1,0800,+22,131.000000 
 1,0800,+25,157.000000 
 1,0800,+28,176.000000 
 1,0800,+31,159.000000 
 1,0800,+34,202.000000 
 1,0800,+37,212.000000 
 1,0800,+40,168.000000 
 1,0800,+43,164.000000 
 1,0800,+46,154.000000 
 1,0800,+49,161.000000 
 1,0800,+52,207.000000 
 1,0800,+55,246.000000 
 1,1100,+4,197.000000 
 1,1100,+7,222.000000 
 1,1100,+10,219.000000 
 1,1100,+13,180.000000 
 1,1100,+16,128.000000 
 1,1100,+19,131.000000 
 1,1100,+22,157.000000 
 1,1100,+25,176.000000 
 1,1100,+28,159.000000 
 1,1100,+31,202.000000 
 1,1100,+34,212.000000 
 1,1100,+37,168.000000 
 1,1100,+40,164.000000 
 1,1100,+43,154.000000 
 1,1100,+46,161.000000 
 1,1100,+49,207.000000 
 1,1100,+52,246.000000 
 1,1400,+4,222.000000 
 1,1400,+7,219.000000 
 1,1400,+10,180.000000 
 1,1400,+13,128.000000 
 1,1400,+16,131.000000 
 1,1400,+19,157.000000 
 1,1400,+22,176.000000 
 1,1400,+25,159.000000 
 1,1400,+28,202.000000 
 1,1400,+31,212.000000 
 1,1400,+34,168.000000 
 1,1400,+37,164.000000 
 1,1400,+40,154.000000 
 1,1400,+43,161.000000 
 1,1400,+46,207.000000 
 1,1400,+49,246.000000 
 1,1700,+4,219.000000 
 1,1700,+7,180.000000 
 1,1700,+10,128.000000 
 1,1700,+13,131.000000 
 1,1700,+16,157.000000 
 1,1700,+19,176.000000 
 1,1700,+22,159.000000 
 1,1700,+25,202.000000 
 1,1700,+28,212.000000 
 1,1700,+31,168.000000 
 1,1700,+34,164.000000 
 1,1700,+37,154.000000 
 1,1700,+40,161.000000 
 1,1700,+43,207.000000 
 1,1700,+46,246.000000 
 1,2000,+4,243.000000 
 1,2000,+7,122.000000 
 1,2000,+10,154.000000 
 1,2000,+13,153.000000 
 1,2000,+16,191.000000 
 1,2000,+19,162.000000 
 1,2000,+22,184.000000 
 1,2000,+25,189.000000 
 1,2000,+28,180.000000 
 1,2000,+31,163.000000 
 1,2000,+34,164.000000 
 1,2000,+37,177.000000 
 1,2000,+40,206.000000 
 1,2000,+43,304.000000 
 1,2000,+46,315.000000 
 1,2000,+49,310.000000 
 1,2000,+52,249.000000 
 1,2000,+55,255.000000 
 1,2000,+58,230.000000 
 1,2000,+61,210.000000 
 1,2000,+64,236.000000 
 1,2000,+67,254.000000 
 1,2300,+4,122.000000 
 1,2300,+7,154.000000 
 1,2300,+10,153.000000 
 1,2300,+13,191.000000 
 1,2300,+16,162.000000 
 1,2300,+19,184.000000 
 1,2300,+22,189.000000 
 1,2300,+25,180.000000 
 1,2300,+28,163.000000 
 1,2300,+31,164.000000 
 1,2300,+34,177.000000 
 1,2300,+37,206.000000 
 1,2300,+40,304.000000 
 1,2300,+43,315.000000 
 1,2300,+46,310.000000 
 1,2300,+49,249.000000 
 1,2300,+52,255.000000 
 1,2300,+55,230.000000 
 1,2300,+58,210.000000 
 1,2300,+61,236.000000 
 1,2300,+64,254.000000 
 2,0200,+4,154.000000 
 2,0200,+7,153.000000 
 2,0200,+10,191.000000 
 2,0200,+13,162.000000 
 2,0200,+16,184.000000 
 2,0200,+19,189.000000 
 2,0200,+22,180.000000 
 2,0200,+25,163.000000 
 2,0200,+28,164.000000 
 2,0200,+31,177.000000 
 2,0200,+34,206.000000 
 2,0200,+37,304.000000 
 2,0200,+40,315.000000 
 2,0200,+43,310.000000 
 2,0200,+46,249.000000 
 2,0200,+49,255.000000 
 2,0200,+52,230.000000 
 2,0200,+55,210.000000 
 2,0200,+58,236.000000 
 2,0200,+61,254.000000 
 2,0500,+4,153.000000 
 2,0500,+7,191.000000 
 2,0500,+10,162.000000 
 2,0500,+13,184.000000 
 2,0500,+16,189.000000 
 2,0500,+19,180.000000 
 2,0500,+22,163.000000 
 2,0500,+25,164.000000 
 2,0500,+28,177.000000 
 2,0500,+31,206.000000 
 2,0500,+34,304.000000 
 2,0500,+37,315.000000 
 2,0500,+40,310.000000 
 2,0500,+43,249.000000 
 2,0500,+46,255.000000 
 2,0500,+49,230.000000 
 2,0500,+52,210.000000 
 2,0500,+55,236.000000 
 2,0500,+58,254.000000 
 2,0800,+4,187.000000 
 2,0800,+7,180.000000 
 2,0800,+10,273.000000 
 2,0800,+13,262.000000 
 2,0800,+16,151.000000 
 2,0800,+19,163.000000 
 2,0800,+22,149.000000 
 2,0800,+25,157.000000 
 2,0800,+28,201.000000 
 2,0800,+31,261.000000 
 2,0800,+34,322.000000 
 2,0800,+37,305.000000 
 2,0800,+40,305.000000 
 2,0800,+43,314.000000 
 2,0800,+46,297.000000 
 2,0800,+49,205.000000 
 2,0800,+52,248.000000 
 2,0800,+55,270.000000 
 2,1100,+4,180.000000 
 2,1100,+7,273.000000 
 2,1100,+10,262.000000 
 2,1100,+13,151.000000 
 2,1100,+16,163.000000 
 2,1100,+19,149.000000 
 2,1100,+22,157.000000 
 2,1100,+25,201.000000 
 2,1100,+28,261.000000 
 2,1100,+31,322.000000 
 2,1100,+34,305.000000 
 2,1100,+37,305.000000 
 2,1100,+40,314.000000 
 2,1100,+43,297.000000 
 2,1100,+46,205.000000 
 2,1100,+49,248.000000 
 2,1100,+52,270.000000 
 2,1400,+4,273.000000 
 2,1400,+7,262.000000 
 2,1400,+10,151.000000 
 2,1400,+13,163.000000 
 2,1400,+16,149.000000 
 2,1400,+19,157.000000 
 2,1400,+22,201.000000 
 2,1400,+25,261.000000 
 2,1400,+28,322.000000 
 2,1400,+31,305.000000 
 2,1400,+34,305.000000 
 2,1400,+37,314.000000 
 2,1400,+40,297.000000 
 2,1400,+43,205.000000 
 2,1400,+46,248.000000 
 2,1400,+49,270.000000 
 2,1700,+4,262.000000 
 2,1700,+7,151.000000 
 2,1700,+10,163.000000 
 2,1700,+13,149.000000 
 2,1700,+16,157.000000 
 2,1700,+19,201.000000 
